id	systematic_name	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	common_name
3404	YJL163C	-0.19346276	-0.10323753	-0.30775714	0.111458406	-0.09812441	0.053446934	0.20542803	-0.35567358	0.17803574	-0.22782412	-0.5145776	-0.43993548	-0.070077874	-0.10364336	-0.0056083663	0.22315414	-0.25043845	-0.46731833	-0.37573487	-0.15874605	0.08482531	-0.51516145	0.2532733	0.39235398	0.23681673	0.5082124	-0.025099644	-0.5791828	-0.3520874	0.8577248	0.15164271	-0.030823255	-0.2473669	-0.40647057	-0.16937204	-0.21123189	0.24379878	0.8206968	0.07663458	0.70757943	0.3114146	-0.27054656	0.5627687	-0.15915745	-0.10397109	-0.5127419	-0.38746804	0.20918232	-0.012215701	0.2980452	-0.09775007	-0.5657979	0.1715697	-0.3492354	0.21759807	-0.19372067	-0.6468131	0.51873255	-0.22357324	-0.6181107	0.24377766	-0.38573733	-0.3797179	0.41978148	-0.69741553	-0.05299988	-0.66718113	-0.4654291	-0.1295984	0.14414884	0.26764402	-0.47483435	-0.34740674	-0.14624865	-0.031516496	-0.21457697	-0.28383923	0.13750312	0.4402263	-0.82943374	0.16011457	0.41370878	-0.107316196	-0.41724184	0.3112738	0.22079775	0.72966135	-0.21888997	-0.35346946	0.4494675	0.4099509	-0.07061713	0.12850903	-0.3681805	-0.36013818	-0.28797528	-0.2164148	0.7284675	0.35477328	-0.7832534	-0.34230107	-0.30465904	0.36795846	0.42250678	0.26958844	0.08996773	-0.22437938	-0.10586512	0.34039006	-0.37516603	0.04867533	-0.35330996	0.12590599	0.20428231	0.5299317	-0.017518224	-0.14994226	0.24582899	-0.3569616	-0.9861721	0.4423224	-0.030679157	-0.078873284	0.24261077	0.008661628	-0.10053631	0.06931576	0.21669729	YJL163C
3405	YJL164C	0.33733904	-0.29117087	0.1446728	-0.013891967	0.3278911	0.32237905	0.14846168	-0.21692239	0.4340904	0.45683518	0.03043246	-1.1576363	0.19802757	-0.3374167	-0.06806163	0.20311719	-0.2493487	-0.21387093	-0.12904519	-0.15299442	0.797981	-0.39782026	-0.24727842	-0.141058	-0.37315542	0.6707491	0.24325953	0.16704363	-0.44894144	0.36555758	-0.10449987	0.68859917	0.53539205	0.25856754	-0.3073461	-0.30939543	-0.009928904	0.2632154	-0.5539664	0.8842316	-0.4656618	0.19489746	0.18603635	-0.2519809	-0.36509043	-0.91025335	-0.3412478	0.46254274	-0.33633858	-0.04525213	-0.29400986	0.63340324	0.51772517	0.35522833	-0.078217864	-0.9231863	0.36779827	0.4553567	0.18407343	0.048804134	0.12101267	-0.126814	-0.28714615	0.09849947	-1.2694706	-0.36703852	-0.81349486	-0.35407773	-0.0013847639	0.35652944	0.16604976	0.83909136	0.374598	-0.17837788	-0.8677673	0.08121245	-0.35603946	0.399801	0.6221372	-0.47789285	0.04222635	0.15601471	0.06629483	-0.22182202	0.34673858	-0.04387511	0.66838694	-0.41825724	0.04889678	0.62551916	0.45178184	0.12446567	0.38393703	-0.9794344	0.02730677	-0.33984643	0.47950527	0.49355805	-0.17211926	-0.15216418	-0.81124955	-0.4240137	0.30556953	0.5081799	0.25702506	-0.14603433	-0.6208507	0.057688173	-0.034121394	-0.29782316	0.117005795	-0.6402921	0.36472824	0.8666007	0.028595356	-0.17078063	-0.6898208	0.5805882	0.5151923	-0.15420768	0.46271142	-0.0551032	0.1545847	0.10633436	-0.038702995	-0.13804378	0.46859828	0.30253902	TPK1
3406	YJL165C	0.7191878	-0.6787871	0.6188761	0.18066321	-0.39423555	-0.47628644	0.46057776	0.11555207	0.3169016	0.39182863	-0.36291993	-1.7837951	0.5623858	-0.43817535	-0.2824362	-0.06506446	0.1387618	0.26090196	-0.33246422	-0.4643933	-0.1341798	-0.7337687	-0.08968895	0.23952322	-0.8330167	0.77977455	0.29044157	0.26583764	-0.7257596	0.4667668	0.21003738	0.5669273	0.037153177	0.09815241	-0.43911436	-0.9579581	-0.24137644	0.52700204	-0.64170724	0.37572274	-0.022776516	-0.14280699	0.30870053	-0.7381196	0.071529955	-1.5001615	-0.33118078	0.42430604	-0.07170094	-0.025337605	0.35047466	0.77800715	0.55098075	-0.09090715	-0.3107182	-0.7000968	0.117481746	0.48102674	0.24198177	0.05907431	-0.38573444	0.30909404	-0.34866396	0.31097847	-1.1803207	-0.8148555	-1.4318364	-0.43693945	-0.14799428	0.90466356	-0.2061327	0.68971	0.07352442	-0.86286324	-0.117727496	0.0077122943	-0.42601633	1.1398252	0.9599426	-0.61917084	0.2470848	-0.19891196	-0.15948771	-0.121555485	0.8994632	0.6017577	0.6106465	-0.7070916	-0.81522375	0.27808428	-0.12267387	-0.34765258	0.23008065	0.022184445	0.5677988	-0.020826666	0.6828546	0.57900107	-0.29854447	-0.52688086	-0.016663173	-1.0607761	0.602141	-0.2824791	0.23092994	0.4648673	-0.7351189	0.38094446	0.07171531	-1.0097739	0.78594613	0.53955877	0.9939461	0.8835007	0.9182527	0.15156554	-1.0805552	0.31710643	0.12948774	-0.5143111	0.69539005	-0.048509642	0.3778999	0.31146398	-0.58805686	-0.30936253	0.26630276	0.9549311	HAL5
3407	YJL166W	0.6976401	0.9928306	-0.24903183	-0.6281101	-0.25867543	-0.45045558	-0.13036522	-0.5297241	0.21272536	0.5761229	-0.2652433	-2.0613558	-0.49151355	-0.3837886	0.13139158	-0.7791393	-0.10621411	-2.0963912	-0.12826586	0.9368905	0.43424755	-1.2151275	-0.32790953	0.8592004	0.060829896	1.6741501	-0.54904395	-0.8687765	-0.9644846	1.1477741	0.6498471	1.7026411	-0.0024877402	-0.9391266	-0.06486335	-1.8396465	0.09208884	0.8528442	-0.69020754	1.4884336	-1.3138379	-0.22695659	2.236674	-1.1528499	0.92233866	-2.8540275	-0.73734	0.4013819	-1.7022285	-0.1287773	-0.53612703	-1.7862643	0.7464484	-0.043662835	1.4390644	-1.5166817	-1.3037026	-0.43731707	0.7684541	-1.378616	-0.23180816	-0.424732	-1.3946582	0.4939033	-2.0536463	0.8015816	-1.4146172	-2.3323007	1.263168	1.1853036	1.3473709	-0.36735916	0.6633654	0.24351454	-0.5385804	-0.18101801	-0.06299571	-1.0679696	0.90697134	-2.0418544	0.6449143	-0.46236205	-0.45280084	0.39084587	0.82177424	-0.28621036	1.135436	-0.96895826	-1.0192401	1.3910024	1.3924022	0.45257047	0.6891025	0.7680127	0.5627341	-0.086062446	0.76339626	0.9894702	-0.15904777	-1.4793983	1.176475	-1.9518645	0.20921065	1.2164611	0.23664916	-0.57666016	0.08053761	-0.94996774	-0.48532778	-0.3607188	1.8773984	-0.5200381	-0.88461745	1.383884	0.9979849	0.9460118	-1.2571994	-0.18856622	0.21438842	-0.8031806	0.8610978	0.053357556	-0.6886794	-1.0421766	-1.4120431	-1.5833864	0.5715529	1.9084274	QCR8
3409	YJL168C	0.74755347	-0.83372515	0.31811392	-0.32123783	0.41399702	-0.16139589	0.6136443	-0.11734146	0.13906704	0.6081263	0.019892529	-1.0962647	0.98017985	-0.26914898	-0.38893715	0.8555001	0.0112942895	0.18339136	-0.31050238	-0.12618327	0.64302987	-0.41071457	0.29063058	0.36996496	-0.69282895	0.13888092	-0.91891664	0.056941833	-0.6345678	0.8031227	0.49544263	0.69710636	0.4852819	-0.16480277	0.13688436	-0.41128442	0.09123502	0.049792543	-0.68638843	0.51070416	0.14848007	0.3153735	0.1608537	-0.51082957	0.13793902	-0.6087326	-0.12305335	0.34580284	0.30952805	-0.24502662	-0.006905507	0.72778964	-0.25809827	0.38887715	0.15425028	-0.9809812	-0.08156652	0.010440652	0.576673	-0.6645885	-0.13301226	0.22504437	-0.63625205	-0.28917181	-0.48281252	-0.46731433	-1.1742469	0.13539691	-0.5263466	0.7167382	-0.20273408	0.5928527	0.012448081	-0.29952228	-0.04949111	-0.41203442	-0.3433741	0.890179	0.22250542	0.03874683	0.7803616	-0.93402946	0.5486708	0.13419965	0.3090428	0.42539722	0.41751453	-0.6675554	0.17485328	0.26427367	-0.23175439	-0.22076194	0.7387036	-0.20655045	-0.17472522	-0.57009315	0.87910825	0.33848083	-0.8203369	-0.9418363	-0.30197325	-1.0367095	0.89372694	0.44315848	0.25700608	-0.17407182	-1.2375764	0.28556573	0.3673389	-0.34815565	0.15882869	0.027435042	0.14931251	0.69989395	0.4852145	0.18067625	-1.155988	0.7685793	0.26102966	-0.32907984	0.562713	0.26577175	0.25299582	-0.0030873881	-0.11592775	-0.061175987	0.5635805	0.5380129	SET2
3411	YJL170C	0.36253417	-0.57597476	0.38078552	0.1448864	0.25793284	-0.61363524	0.5886186	-0.38681298	0.46609157	0.2606718	-0.42939013	-0.11963551	-0.22924723	-0.15682325	0.5348888	0.243343	0.028591009	0.19792083	-0.33219585	-0.46256244	0.29079357	-0.2709085	-0.16443762	0.32654983	0.34743157	0.3260716	0.32733217	0.08894714	-0.3856732	0.2137547	0.46504715	-0.16286522	-0.07959591	-0.1448031	0.4164165	-0.38380134	0.26223233	0.33446753	-0.29182333	0.34647134	-0.17754658	-0.18128671	0.027065875	0.071379274	-0.060481228	-0.33196336	-0.14206974	0.63857394	0.68419397	0.80035543	0.44118404	-0.28435665	0.22328317	-0.29500765	0.5340855	-0.29008126	-0.08578368	-0.04547647	0.21408384	-0.39422894	-0.19213162	-0.31283587	0.43106502	0.08023829	-0.3914316	-0.5021744	-0.36367756	-0.02442129	-0.2634646	0.36869138	-0.3951997	-0.07286055	-0.02867832	0.26193067	0.069854215	-0.09935688	-0.16604516	0.17053126	0.40978095	-0.10612216	0.3571451	-0.43471184	-0.10176914	-0.24008267	0.66086423	1.0893692	-0.07330557	-0.26188946	-0.023542004	-0.08323145	-0.014439562	0.043286256	0.2642266	0.15827127	0.2774382	-0.48870662	-0.32553458	0.17200783	0.329069	-0.098421805	0.17175306	-0.36005324	0.48100212	-0.5561375	0.30875334	-0.038258325	-0.17643766	-0.0478208	0.011152861	-0.32907555	-0.16773129	-0.22716337	0.1947917	0.13722837	0.23175862	0.1621706	-0.053123567	0.2095525	-0.34214178	0.0005354194	-0.32930773	-0.2718498	0.4998916	0.47052985	0.34594145	0.24062866	-0.049117673	-0.057082996	ASG7
3412	YJL171C	-0.06310785	-0.10625494	-0.06345864	0.29500663	-0.13474543	-0.74167675	0.099583246	-0.05500941	0.3635733	0.1575216	-0.5741781	-0.5486076	-0.025189212	0.50426275	-0.25192177	0.31081805	-0.37745357	-0.28151622	-0.74633044	0.38721716	-0.13583378	0.23774065	0.015657146	0.32333493	-0.4248795	-0.051527705	-0.3779292	-0.18112722	0.25430867	0.27067658	-0.0785588	0.51139426	0.0007000222	-0.16900915	0.36395547	0.0054780026	1.1942751	0.6049926	0.19778074	-0.11278034	0.042756423	-0.050910655	-0.20405585	0.3737196	-0.17934532	-0.7675905	-0.021313325	0.0065801535	0.6537669	0.25029302	0.41549745	0.14720955	0.31454244	-0.5863826	-0.12078186	-0.5913016	-0.90548974	0.3333493	-0.04259333	-0.30461064	0.5377278	-0.36402166	-0.1348663	-0.034245115	-1.0177517	-0.31808555	-0.10165378	-0.62653476	0.3798081	-0.14350536	0.070385076	0.46952868	-0.44847935	0.36307392	0.39110148	0.3673057	-0.12002108	0.79137087	0.19903785	-0.14551444	-0.011156335	0.119319245	-0.11398621	-0.31054008	0.29041398	0.65076953	0.0043217316	-0.25102538	0.43690193	0.5662209	-0.26762334	0.86086994	0.6985661	0.4590073	-0.31306335	0.06852067	0.66535383	0.36898756	0.21474816	-0.5846418	-0.3725822	-0.3868274	0.90268457	0.13838379	-0.0017060813	-0.3418017	0.3669074	-0.34411094	0.3912737	-0.06180917	0.18769056	-0.28424445	-0.22215173	0.15292336	0.43243748	-0.11403897	-0.54527754	-0.05084985	-0.18071854	0.18341273	0.34815547	-0.70417446	0.4687061	0.031289082	0.072071046	-0.5313001	0.4068062	0.7302835	TOH1
3413	YJL172W	-0.0100274235	-0.5724964	-0.2816988	0.34741274	-0.43909717	0.038703132	0.54784894	0.060492612	0.09573248	0.5537218	0.40869653	-0.7629016	0.34069875	0.049513705	0.08516761	0.56367844	-0.21921815	-0.6652848	-0.24902518	-0.2769787	0.89349943	-0.5229145	-0.38358146	0.06410525	-0.03196345	0.8513544	-0.1809741	-0.21666414	0.37072217	0.7767754	0.062877774	0.14635609	-0.5788781	-0.24155724	-0.45959303	-0.97316176	0.20435263	0.53109455	-0.18396963	0.21593304	-0.2816207	0.07164052	0.06884873	-0.37346882	-0.21853608	-0.416346	0.07958829	0.62645113	-0.07333788	0.404102	-0.39097196	-0.31808656	0.21124946	0.16512069	0.024746265	-0.021689342	0.24492289	-0.17419294	0.6327981	-0.25109726	0.4282289	0.50420105	-0.4808374	0.2028837	0.020149207	-0.12503865	-0.73676187	0.1802142	0.13853417	0.2772072	0.64140457	0.10347199	0.65141904	0.86208326	0.53333825	0.5712479	-0.41993567	-0.70508534	-0.34001148	-0.37876725	-0.16856627	-0.41798887	-0.36399755	-0.18713689	0.09918314	0.4359314	0.64939964	-0.5110877	0.065368935	0.447318	0.3046447	0.08121024	0.27371448	-0.46022496	-0.45145383	-0.38529694	-0.09398773	0.62612385	0.60923	-0.44780123	-1.1044062	-0.50031066	0.0045744325	-0.050499596	0.17090698	-0.81185436	-0.65863323	0.0134212235	-0.0973452	-0.1918595	0.7834607	0.19571355	0.6224958	0.29585925	0.14359367	-0.5734983	0.27601498	-0.0646524	-0.557826	-0.27633932	-0.017181098	-0.19431914	0.38256034	0.6797255	0.23993239	0.7436051	-0.7901784	0.12956096	CPS1
3417	YJL176C	0.93106675	0.2442941	0.31289998	0.32656968	0.21301532	-0.018433219	0.7861291	-0.06105371	0.14690207	1.0094981	-0.37685993	-0.8956801	-0.09581901	-0.59389025	-0.9770457	0.7368996	0.43200603	0.3281038	0.33694303	0.48161015	0.28414914	-0.3536502	-0.54138684	0.57809365	-1.1851693	0.5004803	0.37041396	0.24387729	-0.6776688	-0.04414237	0.3138058	-0.21135335	0.31031418	0.0016853461	-0.39462042	-0.40552917	0.16438441	0.046851773	-0.87209743	0.44555962	-0.8833983	0.23526926	-0.10434025	0.22053704	0.9130442	-0.73607075	-0.19817105	-0.009924865	0.58353573	0.42084506	0.178663	0.9165428	0.21933965	0.28451753	0.3923813	-1.4935515	-0.1851299	-0.30761775	-0.3473328	-0.8680907	-0.63042766	-0.40078133	0.38091797	-0.87153834	-0.5665647	-0.22169194	-1.363018	-0.8937431	-0.5737372	0.7006041	-0.17686957	0.8757583	-0.2338091	-0.41490662	-0.3369556	0.70847064	-0.677116	0.86924577	1.7660134	0.19035779	0.75526494	0.60290915	0.53168875	-0.3330277	0.22981706	0.036205504	0.18001431	-0.16514122	0.11711016	-0.1231372	0.5211954	0.5162744	-0.10468411	-0.4902818	0.078420855	-0.5505688	0.8070934	0.041262746	-0.8333018	-0.5516651	0.4506969	-0.57784396	0.6149672	-0.03295672	-0.42340928	0.21509631	-0.87129074	-0.4129906	-0.643347	-0.08560624	0.35206866	0.20567402	0.20345823	0.8458693	0.76995754	0.26156402	-0.06327748	0.7755077	0.26218203	-0.4193749	0.28674012	0.15661153	0.055118166	0.025603859	-0.26350015	-0.39763272	0.8525967	0.8311625	SWI3
3418	YJL177W	0.7000017	-0.2208743	-0.4508028	0.6186184	0.6005432	-0.8528117	0.703623	0.6267629	-0.42924595	0.22770496	1.3411733	-0.3560496	0.26017404	-0.70288247	-0.771735	1.100136	0.5654269	-0.8863466	0.081500754	-0.13909441	-0.33299702	-0.6166728	0.378646	0.49489158	-0.468856	0.75374764	0.036193326	-0.03356854	-0.3661688	0.040328663	0.09689404	-0.10456222	0.63798183	0.11397584	0.95109713	0.3349984	0.3788648	-0.039701134	0.2195997	-0.124927275	-0.14581114	0.38563508	0.1567339	0.54894	0.3796246	-0.4918494	0.4731167	-0.4409494	0.045844786	-1.0072577	-1.6833578	0.095760874	0.41894537	-0.6267961	0.5624567	-0.25348663	-0.36031124	0.22136964	0.37699696	0.2795416	0.49312595	-0.51305974	-0.28520346	-0.76077926	-1.192986	-0.10520019	0.08969754	-0.18642257	0.6349857	0.07230638	1.0411712	1.6407866	1.6866816	0.07077392	-0.27050257	-0.6872621	0.6681586	0.012819776	-0.38066366	0.17916556	0.9405102	-0.7357539	-1.1599544	0.70261353	-0.21479855	0.033825837	-0.08636277	-0.70903134	-0.14671156	0.17450152	0.686074	-0.067611724	-0.8570851	-0.32488334	0.81723624	-0.40386683	-0.5489659	0.04280595	0.26621693	-0.50710833	-0.47468063	0.4866644	-0.20986101	0.25885385	-0.3557907	0.43531376	-0.9570447	0.8096288	-0.6733814	0.45409745	0.46046874	0.086895496	-0.0771055	0.79195684	0.23941067	0.3323788	-0.12191399	-0.2443351	-0.50557303	-0.6006108	0.16048373	0.22524618	0.7185347	0.9461761	0.45730686	-0.05035616	-0.20032565	-0.31254458	RPL17B
3419	YJL178C	0.28401574	-0.023348773	0.17272078	0.108671464	0.36545092	-0.33526793	0.5682124	-0.6189786	0.25747582	0.30034393	0.05249157	-0.6680452	0.02086909	0.030527225	0.18137981	0.23335907	-0.28895026	-0.6708192	-0.39082712	-0.3994466	0.346797	-0.34577003	-0.22905493	-0.143327	0.075560346	0.6526066	0.32936454	-0.47696406	-0.39679062	0.45244715	0.35515323	-0.050406683	0.2577967	-0.39361268	0.13574542	-0.768625	-0.2914872	0.46522617	-0.34466904	0.2145757	-0.42839074	0.4018563	0.7812633	0.06366708	-0.50078917	-0.112941325	-0.28572446	0.30959243	0.47969747	0.12950215	-0.823512	-0.11928812	0.60005134	-0.19916312	-0.26126686	-0.31256846	-0.25194487	0.49587178	0.5530882	-0.3915633	-0.056613762	-0.12661108	-0.2288454	0.52821547	-0.60337764	-0.108409226	-0.72322744	-0.05429943	0.25567502	0.67655927	0.38055134	0.38093224	-0.2059609	0.5162027	0.22825491	-0.37469405	-0.10218084	0.32517633	0.57472783	-0.27800512	0.20396844	0.0012317224	0.24728215	-0.09601007	0.41710907	0.74473345	0.33376157	-0.5987051	0.31165385	0.090312876	0.1884517	0.16101748	0.43496472	-0.44769168	-0.5118226	-0.25479534	-0.33130443	0.43268588	0.098344795	0.18903543	-0.21127708	0.2892878	0.47330937	-0.06021895	0.38877508	0.1828599	0.06785398	-0.1477577	0.24958058	-0.14411376	-0.21995173	-0.45943654	0.1018827	0.59873444	0.2909122	-0.030189864	-0.14493644	0.5449416	-0.020989534	-0.081073776	0.44827902	-0.32739788	0.5938225	0.20752075	0.5411867	-0.01117471	0.17712069	0.61020434	ATG27
3420	YJL179W	-0.17346305	-1.0693464	-0.35017693	-0.5815807	0.01153341	-0.57278883	1.4894044	-0.48884887	0.34443542	0.7032248	1.8627222	-1.6085792	1.3216243	-0.79149324	-0.08579814	0.97682023	0.6189512	-0.73235035	-0.67093617	0.28869513	1.4939518	-0.9166292	-0.47872263	-0.9005759	0.13787988	0.55663955	0.01884136	-0.5755469	0.3179839	0.057557557	1.0383911	-0.80516785	1.1713685	-1.1025542	0.59752536	-1.1005415	-0.6693083	-0.22646357	-1.2812188	0.72283673	-0.13278484	1.2633821	-0.26680315	-0.3441704	-1.2981318	-0.38845	0.020526288	1.029301	0.54778177	-0.44728076	-0.6366121	-0.6809372	0.23214903	-0.8317609	0.6040042	-0.24134254	-0.7445892	-0.13241142	0.13469505	-1.0954033	-0.43053955	-0.27163592	-1.4868988	0.18183354	-0.62396	0.4676022	0.2933089	-0.23441742	0.15885286	2.10031	0.29994044	0.39710984	0.714461	-0.37380984	-0.9088867	0.21930404	-0.8038604	-0.5450972	0.68202907	-1.3859597	0.4593313	-0.4813553	0.18894447	-0.34513956	0.6182555	0.77762985	1.0179986	-1.6362216	-0.15755719	-0.03265939	-0.10301478	0.19929123	-0.30371493	-0.15208592	-0.97900146	-0.39213777	0.032695003	0.08635431	-0.39223677	-0.99488777	-0.12633643	-0.87013185	-0.115350164	-0.23950833	-0.44716537	-0.71780735	-0.36893263	0.33581674	0.5737199	-1.1290559	-0.22541301	-1.0413762	0.4634831	1.4634603	0.35293072	1.3676627	0.05237485	0.8385504	-0.0820708	-0.49810508	0.32979065	0.38131803	1.0761815	0.46422875	0.234348	-0.11502847	0.5127279	0.43012565	PFD1
3421	YJL180C	-0.17160828	0.0062689646	-0.35994875	-0.99883306	-0.7633849	-0.5379684	0.5214402	-0.020569108	0.5641724	0.3259375	-0.31411758	-0.40854496	-0.0048644966	-0.40017673	-0.19779764	0.356462	0.5495687	0.27126902	-0.0550298	0.22871366	0.70723885	-0.78404456	-0.37194565	0.110104926	0.7884385	0.19265574	-0.87999016	-0.95976144	0.44733322	1.125155	0.69505453	1.306905	0.17299606	-1.053042	-0.27514446	-0.32139188	-0.05200746	1.0521617	-0.601465	1.3563882	-0.7449025	0.60576093	1.5348676	0.48412234	0.6000144	-0.6337896	-0.41514313	0.49323466	0.2636023	0.6738085	-0.36489013	0.23877488	-0.2662637	0.74934375	1.4255111	-0.62329197	0.45899105	-0.57034284	0.11465131	-1.1010089	-0.6687731	-0.54023695	0.07843877	0.73479843	-0.23674437	-0.1026881	-0.9784648	0.20949425	-0.6344735	0.088255726	0.121520914	1.064309	-0.41880876	-0.33840442	0.7033044	1.0831318	-1.7415843	-0.6670274	-0.28301817	-1.0692371	1.2041559	-0.9958824	1.1452929	-0.5222564	0.8562992	-0.31495106	0.71842104	-0.9043356	0.17301352	0.92585796	-0.01112576	-0.29488075	-0.19234353	-0.38494164	-0.96794045	-0.07667124	0.07199447	-0.6111392	-0.34715763	-0.93748945	0.4264356	-0.1512542	0.31390765	0.0983211	-0.14292625	-1.0575773	0.6334143	-1.0476627	-0.5483985	-0.7105791	0.05880788	0.023448281	0.53750473	0.2842138	0.6461563	0.09069661	0.1123719	0.19687897	-0.32923162	-0.16402623	0.13758713	0.4951681	-0.120976366	-0.5695052	-0.5969973	-0.9320632	0.2762016	0.74854743	ATP12
3422	YJL181W	0.08933522	0.13977358	0.10729669	-0.084261075	0.2791675	0.17382617	0.071697265	-0.05390502	0.5352236	-0.12863691	-0.16480944	-0.1811138	-0.33693606	0.023533598	0.1423737	0.13336217	-0.3382374	-0.25312713	-0.28081226	-0.02257504	0.26211995	0.052039996	-0.23499963	0.22876915	0.38333255	-0.079645574	-0.33352268	0.22198711	0.19746974	0.49332324	-0.27544412	0.13838735	0.10170402	-0.010331665	0.17602262	-0.10304219	0.100334466	0.1296376	-0.19991219	0.07214084	-0.62722063	0.1629629	0.16443777	-0.1429019	-0.07707192	-0.3421136	-0.40798753	-0.64684016	0.3344338	0.28970537	0.13827814	-0.3122706	-0.05003666	-0.04805214	0.14357758	-0.5175495	-0.23332974	0.059230823	0.21171635	-0.5855131	-0.19962339	-0.31793368	0.34579566	0.10555377	-0.6363941	-0.07984525	-0.21161753	-0.07988017	-0.059337318	-0.15435913	0.04232824	0.19682547	-0.011701619	0.11251454	-0.19929615	0.04711549	-0.253977	0.5092906	0.056304518	-0.33787578	-0.09118993	-0.14857416	-0.075802505	0.089116484	0.030849349	0.11940416	-0.16889681	-0.5933412	0.39885682	0.14655444	0.107746586	0.14671709	0.023513576	0.07294025	-0.5484254	0.06772343	0.3241728	0.21366778	-0.08257259	-0.5202458	-0.10683323	0.10158447	0.56138915	-0.08470784	0.23977473	-0.81951046	0.17611969	-0.1981673	-0.02302989	-0.33995044	0.059234794	0.14947133	0.44968206	0.0006140898	0.022565704	-0.17927398	-0.04082254	-0.104323044	-0.09103711	-0.37546486	0.14460886	-0.13941428	-0.18385562	0.2091022	-0.20773257	-0.24546133	-0.10601502	0.17718847	RBH1
3424	YJL183W	1.1273803	1.1058079	0.95582503	0.42988148	-0.44154426	-1.4329693	1.1762534	-0.8648789	1.9188199	1.2088236	-0.6752858	0.17435616	-0.19812585	-1.4033468	-0.28029647	-0.31478423	0.50220525	0.025460605	-0.6016714	-0.9199994	-0.8516766	-0.19749703	0.08900048	-1.4948142	-0.521881	-0.668542	-0.0025330922	-1.110768	0.31308144	1.039402	1.9035977	0.44862965	0.0028259836	-1.9802881	1.393987	-0.45558602	-0.8068683	1.3850346	-0.3707547	1.3827862	-0.6449014	0.19114336	1.0659186	0.42133602	-0.17234719	-1.3884084	-1.3756608	1.0526247	0.6775109	-0.25340733	-0.063336834	0.8478766	-0.15383793	1.1775861	0.29880124	-1.9933081	-0.92930865	0.120918	0.88330305	-2.292198	0.94794226	0.24525808	-1.1274315	-0.14818384	-0.62109214	-1.1990151	0.060286283	-0.47957522	-0.6795441	0.62086356	0.27335644	0.50188625	0.1172023	0.1704741	0.57200724	-0.05869364	-0.46326545	0.07673742	1.7947663	-0.323852	-0.72454304	0.062959075	0.1994967	0.40654233	-0.26265538	2.2471387	0.11078991	1.4841412	-0.5856243	0.9055575	-1.3852695	-0.39387682	0.0071780197	-0.9191581	-0.41318595	-0.3582042	-0.29700458	-2.0092342	-0.706204	-0.33476397	0.80382955	-0.76479954	-0.18489707	-0.9262786	-0.07092645	-0.73659515	-0.53134143	-0.97949475	0.09268528	-0.55610836	-0.19996294	-0.7384327	0.30626056	0.4678688	1.4210582	1.0494187	-0.44673315	0.8067435	0.42301965	-0.5848297	1.5184526	0.69406205	0.36096135	-0.9899425	1.8545713	-0.5455763	1.2121402	1.430422	MNN11
3425	YJL184W	0.31489232	-0.25207818	0.13146967	-1.0468153	0.32363108	-0.28351983	-0.091591485	-0.18943632	-0.70870215	0.6579696	0.5966039	-0.6628627	0.24419667	-0.1527204	-0.6222316	-0.18488246	-0.0616302	-0.8720306	-0.24145366	-0.2012923	0.41695946	-0.031281397	-0.2602811	0.51914036	0.082765564	0.6372388	-0.2713414	-0.47898763	0.04345021	0.12358235	-0.42772067	0.054527275	0.6317982	-0.48766083	-0.23713066	0.13685998	-0.04965816	0.8510347	-0.9255202	0.3836316	-0.48607406	-0.15327942	0.14089644	-0.0061824247	-0.06043838	-0.18289143	0.097680666	-0.07307438	-0.49452183	-0.46419224	-0.631065	0.48212513	0.03238061	0.5799392	0.31657377	-0.23539957	0.5939008	0.45423713	0.7421812	-0.40736523	0.043209262	0.23238808	-0.07518941	0.2125463	-0.42069182	0.31508172	-0.7319972	0.3774328	-0.5742185	0.55972797	-0.023438161	1.3231612	0.40566754	-0.5060339	-0.054455206	-0.89198303	-0.26380736	0.0041433363	0.24306679	0.11838361	1.0712278	0.2034647	0.03619491	0.16293085	0.5806495	0.36241165	-0.6237797	-1.2028437	0.76052874	0.54245573	0.2861565	-0.8128132	0.0057009864	-0.18219125	-0.10585783	0.388223	0.66551715	0.30110186	0.5109832	-0.72359705	-0.12689114	-0.33246103	0.8938208	0.11269024	0.33451268	-0.20948412	-0.9466977	0.22369821	-0.88340044	-0.36498326	0.91416824	0.4359001	0.72087085	0.5341861	-0.58018637	0.007921821	0.036478944	-0.51438874	-0.12227269	0.4964694	0.5504471	0.26499254	-0.7441074	0.22273768	0.0076201893	0.44021326	-0.28678575	0.4729743	GON7
